228	/	/	PUNCT	_	_	_	_	_	@oc1983f-words#@oc1983f#2130.2892130.534
229	и	и	CCONJ	_	_	_	_	_	@oc1983f-words#@oc1983f#2130.5342130.779
230	эмоциональная	эмоциональный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2130.7792131.053
231	еще	еще	ADV	_	Degree=Pos	_	_	_	@oc1983f-words#@oc1983f#2131.3242131.613
232	и	и	PART	_	_	_	_	_	@oc1983f-words#@oc1983f#2131.6132131.902
233	замкнутая	замкнутый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2131.9022132.191
234	/	/	PUNCT	_	_	_	_	_	@oc1983f-words#@oc1983f#2132.1912132.48
235	и	и	CCONJ	_	_	_	_	_	@oc1983f-words#@oc1983f#2132.482132.769
236	се...	се..	X	_	_	_	_	_	@oc1983f-words#@oc1983f#2132.7692133.058
237	супер	супер	ADV	_	Degree=Pos	_	_	_	@oc1983f-words#@oc1983f#2133.0582133.347
238	воспитанная	воспитанный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2133.3472133.637
239	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2133.9832134.22
240	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@oc1983f-words#@oc1983f#2134.222134.457
241	все	все	PRON	_	Case=Nom|Number=Plur	_	_	_	@oc1983f-words#@oc1983f#2134.4572134.694
242	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@oc1983f-words#@oc1983f#2134.6942134.931
243	/	/	PUNCT	_	_	_	_	_	@oc1983f-words#@oc1983f#2134.9312135.168
244	что	что	SCONJ	_	_	_	_	_	@oc1983f-words#@oc1983f#2135.1682135.405
245	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2135.4052135.642
246	неспортивный	неспортивный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2135.6422135.879
247	характер	характер	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2135.8792136.12
248	что	что	PRON	_	Case=Nom	_	_	_	@oc1983f-words#@oc1983f#2136.1262136.305
249	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@oc1983f-words#@oc1983f#2136.3052136.484
250	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@oc1983f-words#@oc1983f#2136.4842136.663
251	с…	спортивный	ADJ	_	_	_	_	_	@oc1983f-words#@oc1983f#2136.6632136.842
252	/	/	PUNCT	_	_	_	_	_	@oc1983f-words#@oc1983f#2136.8422137.021
253	в…	в…	X	_	_	_	_	_	@oc1983f-words#@oc1983f#2137.0212137.2
254	/	/	PUNCT	_	_	_	_	_	@oc1983f-words#@oc1983f#2137.22137.379
255	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@oc1983f-words#@oc1983f#2137.3792137.558
256	не	не	PART	_	_	_	_	_	@oc1983f-words#@oc1983f#2137.5582137.737
257	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@oc1983f-words#@oc1983f#2137.7372137.916
258	[нрзб]	[нрзб]	X	_	_	_	_	_	@oc1983f-words#@oc1983f#2137.9162138.095
259	#смеется#	#смеется#	X	_	_	_	_	_	@oc1983f-words#@oc1983f#2164.4622167.286
260	#хмыкает#	#хмыкает#	X	_	_	_	_	_	@oc1983f-words#@oc1983f#2204.3812204.672
261	уже	уже	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1888.291888.584
262	давно	давно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1888.5841888.878
263	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1888.8781889.172
264	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1889.1721889.466
265	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1889.4661889.76
266	-	-	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1889.4661889.77
267	то	то	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1889.4661889.78
268	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@mm1995f-words#@mm1995f#1889.761890.054
269	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1890.0541890.348
270	уже	уже	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1890.3481890.642
271	беременна	беременный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1890.6421890.936
272	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1890.9361891.23
273	-	-	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1890.9361891.24
274	то	то	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1890.9361891.25
275	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1891.231891.524
276	как	как	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1891.5241891.818
277	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1891.8181892.112
278	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1892.1121892.406
279	Саша	Саша	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1892.4061892.7
280	сделал	сделать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1892.71892.994
281	предложение	предложение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1892.9941893.292
282	естественно	естественно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1893.6511894.004
283	все	все	PRON	_	Animacy=Anim|Case=Nom|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1894.0041894.357
284	начали	начать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1894.3571894.712
285	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1895.2761895.561
286	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1895.5611895.846
287	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@mm1995f-words#@mm1995f#1895.8461896.131
288	беременна	беременный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1896.1311896.419
289	у	у	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1896.6681896.96
290	всех	все	PRON	_	Animacy=Anim|Case=Gen|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1896.961897.252
291	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1897.2521897.544
292	сложные	сложный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1897.5441897.836
293	стереотипы	стереотип	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1897.8361898.128
294	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1898.1281898.42
295	двадцать	двадцать	NUM	_	Case=Nom	_	_	_	@mm1995f-words#@mm1995f#1898.421898.712
296	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1898.7121899.005
297	рано	рано	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1899.2921899.789
298	соро...	сорок	NUM	_	_	_	_	_	@mm1995f-words#@mm1995f#1899.9821900.375
299	сорок	сорок	NUM	_	Case=Nom	_	_	_	@mm1995f-words#@mm1995f#1900.3751900.768
300	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1900.7681901.161
301	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1901.1611901.554
302	поздно	поздно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1901.5541901.95
303	э	э	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1902.2931902.563
304	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1902.5631902.833
305	значит	значит	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1902.8331903.103
306	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1903.1031903.373
307	дружбы	дружба	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1903.3731903.643
308	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1903.6431903.913
309	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1903.9131904.183
310	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1904.3661904.653
311	все	все	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1904.6531904.94
312	вот	вот	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1904.941905.227
313	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1905.2271905.514
314	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1905.5141905.801
315	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1905.8011906.088
316	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1906.0881906.375
317	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1906.3751906.662
318	свойственно	свойственный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1906.6621906.949
319	ммм	ммм	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1907.7271908.249
320	покапаться	покапаться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#1908.6061909.673
321	уже	уже	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1910.0231910.411
322	[нрзб]	[нрзб]	X	_	_	_	_	_	@mm1995f-words#@mm1995f#1910.4111910.799
323	нет	нет	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1928.0761928.302
324	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1928.3021928.528
325	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1928.5281928.754
326	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1928.7541928.98
327	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1928.981929.206
328	бы	бы	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1929.2061929.432
329	так	так	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1929.4321929.658
330	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1929.6581929.884
331	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1929.8841930.11
332	очень	очень	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1930.111930.336
333	рада	рад	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1930.3361930.565
334	п	п	X	_	_	_	_	_	@mm1995f-words#@mm1995f#1930.7111930.951
335	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1930.9511931.191
336	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1931.1911931.431
337	п...	прекрасно	ADV	_	_	_	_	_	@mm1995f-words#@mm1995f#1931.4311931.671
338	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1931.6711931.911
339	прекрасно	прекрасно	ADV	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1931.9111932.151
340	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1932.1511932.396
341	э	э	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1933.0891933.33
342	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1933.331933.571
343	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1933.5711933.812
344	здорово	здорово	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1933.8121934.053
345	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1934.0531934.294
346	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1934.2941934.535
347	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1934.5351934.776
348	рада	рад	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1934.7761935.017
349	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1935.0171935.266
350	уфф	уфф	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1936.5161936.786
351	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1936.7861937.056
352	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1937.0561937.326
353	не	не	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1937.3261937.596
354	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1937.5961937.866
355	#смеется#	#смеется#	X	_	_	_	_	_	@mm1995f-words#@mm1995f#1937.8661939.233
356	сложно	сложный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1939.3321939.702
357	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1939.7021940.072
358	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1940.0721940.442
359	э	э	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1940.4421940.815
360	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1941.0971941.369
361	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1941.3691941.641
362	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1941.6411941.915
363	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1942.5341942.887
364	повезло	повезти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1942.8871943.24
365	с	с	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1943.241943.593
366	моими	мой	DET	_	Case=Ins|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1943.5931943.946
367	поклонниками	поклонник	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1943.9461944.299
368	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1944.2991944.652
369	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1944.6521945.005
370	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1945.0051945.358
371	приходят	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1945.3581945.711
372	ст...	сто	NUM	_	_	_	_	_	@mm1995f-words#@mm1995f#1945.7111946.064
373	тысячи	тысяча	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1946.0641946.417
374	сообщений	сообщение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1946.4171946.77
375	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1946.771947.123
376	прекрасных	прекрасный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1947.1231947.483
377	э	э	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1948.0691948.376
378	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1948.3761948.683
379	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1948.6831948.99
380	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1948.991949.297
381	мм	мм	INTJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1949.2971949.604
382	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1949.6041949.911
383	натыкаясь	натыкаться	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#1949.9111950.218
384	на	на	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1950.2181950.528
385	в	в	X	_	_	_	_	_	@mm1995f-words#@mm1995f#1950.5641950.737
386	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1950.7371950.91
387	ну	ну	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1950.911951.083
388	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1951.0831951.256
389	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1951.2561951.429
390	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@mm1995f-words#@mm1995f#1951.4291951.602
391	свойственно	свойственный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@mm1995f-words#@mm1995f#1951.6021951.775
392	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1951.7751951.948
393	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1951.9481952.121
394	да	да	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1952.1211952.301
395	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@mm1995f-words#@mm1995f#1952.3091952.725
396	приходят	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1952.7251953.141
397	миллионы	миллион	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1953.5611954.101
398	прекрасных	прекрасный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1954.1011954.641
399	слов	слово	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1954.6411955.181
400	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1955.1811955.721
401	миллионы	миллион	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1955.7211956.261
402	восхищений	восхищение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@mm1995f-words#@mm1995f#1956.2611956.805
403	поддержки	поддержка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1957.2511957.973
404	но	но	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1958.2821958.587
405	вот	вот	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1958.5871958.892
406	одна	один	NUM	_	Case=Nom|Degree=Pos|Gender=Fem	_	_	_	@mm1995f-words#@mm1995f#1958.8921959.197
407	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1959.1971959.502
408	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1959.5021959.807
409	вот	вот	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1959.8071960.112
410	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1960.1121960.417
411	вот	вот	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1960.4171960.722
412	иголочка	иголочка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1960.7221961.029
413	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1961.1621961.372
414	все	все	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1961.3721961.582
415	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1961.5821961.792
416	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1961.7921962.002
417	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@mm1995f-words#@mm1995f#1962.0021962.212
418	начинаешь	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1962.2121962.422
419	переживать	переживать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1962.4221962.632
420	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1962.9651963.088
421	думаешь	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1963.0881963.211
422	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1963.2111963.334
423	как	как	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1963.3341963.457
424	же	же	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1963.4571963.58
425	так	так	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1963.581963.703
426	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1963.7031963.826
427	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1963.8261963.949
428	чт...	что	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1963.9491964.072
429	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1964.111964.419
430	ино...	иногда	ADV	_	_	_	_	_	@mm1995f-words#@mm1995f#1964.4191964.728
431	раньше	рано	ADV	_	Degree=Cmp	_	_	_	@mm1995f-words#@mm1995f#1964.7281965.037
432	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1965.0371965.346
433	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1965.3461965.655
434	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1965.6551965.964
435	очень	очень	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1965.9641966.273
436	задевало	задевать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1966.2731966.582
437	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1966.5821966.891
438	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1966.8911967.2
439	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@mm1995f-words#@mm1995f#1967.21967.509
440	переживала	переживывать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1967.5091967.824
441	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1969.7491970.146
442	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1970.1461970.543
443	посмеяться	посмеяться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@mm1995f-words#@mm1995f#1970.5431970.94
444	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1970.941971.337
445	и	и	CCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1971.3371971.734
446	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@mm1995f-words#@mm1995f#1971.7341972.131
447	что-нибудь	что-нибудь	PRON	_	Case=Acc	_	_	_	@mm1995f-words#@mm1995f#1972.1311972.533
448	как	как	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1972.8881973.143
449	бы	бы	PART	_	_	_	_	_	@mm1995f-words#@mm1995f#1973.1431973.398
450	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1973.3981973.653
451	с	с	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1973.6531973.908
452	таким	такой	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1973.9081974.163
453	сарказмом	сарказм	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1974.1631974.418
454	/	/	PUNCT	_	_	_	_	_	@mm1995f-words#@mm1995f#1974.4181974.673
455	потому	потому	ADV	_	Degree=Pos	_	_	_	@mm1995f-words#@mm1995f#1974.6731974.928
456	что	что	SCONJ	_	_	_	_	_	@mm1995f-words#@mm1995f#1974.9281975.183
457	в	в	ADP	_	_	_	_	_	@mm1995f-words#@mm1995f#1976.0591976.4
458	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1976.41976.741
459	внутренняя	внутренний	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mm1995f-words#@mm1995f#1976.7411977.083
